age,gender,height,weight
22499,1,160,79
16106,1,153,88
15241,2,169,52
21915,2,167,83
18031,1,170,73
22031,1,160,68
15080,1,170,89
16849,2,177,84
16054,1,157,59
15957,1,154,62
19587,1,166,69
17388,2,166,75
23183,1,167,82
16946,2,170,66
21137,1,170,68
20446,1,167,89
16739,1,155,79
15164,2,184,94
18988,1,158,68
15293,2,179,73
20154,1,148,42
19694,2,180,130
19632,1,151,61
15093,1,161,61
21926,2,168,62
19007,1,162,87
21243,1,161,66
18176,2,168,90
18761,2,173,115
20201,1,163,80
17268,2,165,58
20592,2,177,96
22535,1,165,91
17652,1,159,79
22728,1,159,75
14518,2,164,65
16166,1,164,89
14626,2,166,86
21386,1,151,69
23110,2,168,65
19572,2,175,75
21740,1,168,75
22422,1,164,85
14806,2,176,90
19857,2,175,79
19464,1,154,75
21061,1,153,104
17253,1,162,89
17634,2,166,54
18813,1,160,60
23375,1,164,82
16944,1,168,62
17652,2,174,82
18734,2,186,98
19867,1,167,85
19201,1,165,65
20218,1,165,72
18919,1,167,73
14651,2,170,70
16026,1,168,71
18312,1,165,65
18973,2,170,70
19821,1,172,85
20248,1,164,52
18996,1,168,56
14646,1,170,80
17569,2,165,51
19220,1,168,68
19819,1,155,115
19925,1,167,64
21243,1,153,68
22041,1,167,68
19720,1,157,64
20453,1,159,54
20348,1,168,66
20524,2,170,73
17705,2,161,59
21757,1,153,53
19733,1,152,100
20457,1,159,86
16029,1,165,66
22589,1,154,54
21072,2,169,62
19848,2,168,78
20423,2,171,86
19901,1,150,48
16007,1,146,46
20472,1,154,81
21174,1,160,67
14422,1,160,60
19679,2,169,78
19172,1,152,80
21159,1,161,96
20541,1,158,103
19069,1,164,67
18380,2,184,75
19193,1,169,74
23289,2,166,72
18484,2,166,81
18954,1,170,68
23343,1,145,55
21170,2,160,60
21236,2,172,89
19665,1,164,63
20990,1,159,75
20526,1,145,90
22436,2,173,81
17222,2,172,112
21919,1,156,85
19084,2,167,85
18367,2,170,85
23478,2,187,77
18376,1,160,68
20224,1,168,130
20459,2,162,55
18852,2,165,86
18312,1,155,63
20209,1,161,68
18795,1,168,83
14592,1,153,60
14302,2,171,87
21961,1,165,69
15261,1,159,90
18874,2,169,89
17480,1,172,86
19838,2,184,92
19527,1,162,78
17388,1,157,87
20294,1,165,77
18433,1,172,65
18463,1,170,79
19111,2,169,66
18402,1,166,65
21674,1,170,65
21853,2,169,74
20445,2,171,92
18306,1,168,70
22608,2,165,92
18174,2,170,68
15158,1,164,74
21005,1,160,60
22378,2,176,60
23367,1,160,54
17709,1,154,72
20451,1,161,77
23414,2,160,72
21628,1,156,70
22690,1,170,115
22599,1,160,72
21095,1,162,65
21967,1,179,74
16111,1,172,53
16811,1,154,86
18847,2,174,63
20249,2,172,68
19095,1,164,67
21827,2,162,62
19716,1,163,72
20912,1,160,78
21214,2,170,78
15318,2,174,62
22207,1,147,80
18089,1,158,54
15228,2,154,53
18150,1,157,61
18089,1,169,68
22421,1,155,67
23081,2,164,71
22426,2,172,73
19054,1,168,85
18041,2,174,85
18986,1,169,87
23073,1,157,100
16661,2,181,84
22583,1,162,80
21882,2,168,95
21198,1,165,90
19150,1,153,72
16125,1,168,68
21931,1,168,80
20253,1,164,90
20302,2,168,72
23220,2,168,107
20625,1,156,72
19022,2,167,81
20219,2,169,60
21280,1,165,64
17551,2,172,92
22617,1,163,85
17663,1,169,93
22742,1,156,57
22556,1,164,102
19837,1,165,60
20237,2,168,65
21406,2,169,69
20307,2,159,59
21940,1,156,46
21243,1,158,48
16677,2,168,73
23496,2,170,75
17447,2,174,62
20726,1,165,76
19664,1,162,97
21896,1,155,68
19019,2,185,105
22654,2,166,75
23448,1,153,63
15360,2,177,95
19004,1,153,77
22608,1,155,61
18421,1,170,65
23377,1,172,86
21780,1,164,73
20551,1,165,70
18161,2,168,68
21837,1,160,61
20472,1,160,87
20180,1,156,69
20254,1,170,73
20470,1,163,80
18953,1,165,76
19224,2,156,72
16046,2,170,71
22640,1,171,69
18774,1,164,64
22854,2,168,82
18269,1,158,76
15548,1,167,70
16925,2,160,75
21756,1,157,134
19073,1,155,66
21714,1,153,72
22554,1,157,79
22698,1,152,82
18386,1,161,81
18824,2,173,117
20588,1,151,72
21033,1,163,58
20496,2,161,74
21881,1,156,105
19700,1,165,65
21818,1,150,63
20525,1,165,60
14831,1,161,55
15139,1,156,68
19863,2,175,92
21784,1,160,81
19730,1,152,61
23328,2,155,66
20597,1,162,64
18278,1,165,70
18217,2,170,88
21838,1,148,69
18979,1,165,65
19009,2,168,62
17589,1,167,80
20601,1,180,78
21086,1,172,87
21893,2,170,70
21116,2,170,82
17621,2,171,70
15543,1,159,58
18327,1,170,88
21321,1,156,70
15921,2,161,57
22086,2,158,60
22720,1,164,79
18273,1,167,68
23362,2,169,86
20303,2,173,97
22720,2,171,86
21364,1,165,90
21713,1,160,80
20549,1,164,78
20600,1,174,76
16027,2,170,61
18350,1,163,68
18097,2,170,70
21827,2,167,71
18906,1,148,60
18860,1,165,73
20500,1,161,61
15450,2,159,68
20373,1,159,68
15874,1,150,52
20292,1,155,71
20394,1,163,52
23077,2,181,85
17350,2,177,65
19558,1,145,60
14691,1,148,46
20973,2,159,83
16541,2,175,70
18908,1,158,57
18784,1,159,52
19058,2,170,71
20264,1,160,60
17015,2,164,64
23576,2,178,78
18084,1,159,86
22583,2,170,77
20945,1,159,75
19731,2,166,85
23346,1,165,60
20447,2,165,71
16721,1,165,85
22431,1,154,56
19668,1,157,72
18902,2,168,68
21313,1,156,57
20997,1,162,57
21856,2,175,75
18878,1,162,72
22767,1,163,106
19439,2,169,53
20553,1,165,68
21333,2,166,75
20167,1,158,88
20442,1,175,74
21290,2,156,60
17492,1,170,70
19174,2,178,89
18429,1,165,70
18231,2,175,75
17948,1,165,79
17430,2,171,82
20385,1,170,76
20487,2,160,58
18746,1,169,68
18319,1,162,62
22534,1,162,61
17722,1,178,78
23283,2,174,65
18294,2,172,87
19891,2,172,60
19135,2,168,85
18956,2,168,76
21791,1,153,76
23357,1,153,75
20990,1,153,75
18803,2,149,64
19157,1,161,74
20871,1,160,56
14451,1,154,82
21357,2,170,95
19705,1,155,56
20940,1,150,52
19074,1,164,68
22769,2,158,85
18340,2,165,68
15217,2,162,53
20381,1,153,56
14324,1,158,72
19017,2,187,91
19787,2,164,74
19613,1,170,93
21290,2,180,87
20664,1,150,71
19155,2,165,52
21964,2,165,69
14604,2,175,110
19737,1,153,92
15305,1,158,55
21945,2,176,69
16143,2,155,55
17356,2,160,64
15217,1,162,64
23292,2,175,84
18276,2,165,59
22501,2,175,135
17356,1,160,65
23368,1,162,60
22065,2,170,74
21974,1,162,70
22554,1,148,63
19129,2,168,49
17316,1,156,44
16690,2,176,76
23284,1,145,71
19766,2,178,82
22802,2,174,80
16622,1,153,75
14682,2,175,72
22484,1,170,80
19006,1,168,136
21080,1,168,68
16119,2,174,140
21058,1,155,64
16771,1,165,65
23267,2,178,100
19473,1,152,76
22319,1,152,84
20606,2,170,77
21297,2,170,65
21949,2,160,60
23423,2,179,70
20544,1,159,108
21879,1,152,100
18430,2,174,85
15353,2,171,84
20996,1,163,78
21846,2,163,48
18767,1,164,85
21309,2,175,70
22129,2,164,85
16529,1,154,79
17358,2,174,97
19515,1,154,50
15292,2,180,108
17384,1,156,63
18327,1,155,83
14457,1,164,73
22523,1,172,70
14559,1,165,68
19655,2,168,88
19442,2,170,86
16949,2,163,77
22065,1,167,85
16868,2,168,65
22462,2,173,72
19824,1,165,53
20503,1,160,55
19031,1,159,57
14524,1,160,61
14610,1,158,81
21258,2,176,79
19488,1,150,69
19820,1,164,70
16055,1,162,71
18319,2,178,108
15260,2,161,71
15854,1,151,67
22113,1,157,79
19535,1,158,65
14635,1,162,47
21292,2,175,74
18778,2,170,70
21794,2,172,62
17412,2,164,75
21233,1,160,63
19671,2,160,62
21784,1,155,73
17617,2,158,56
15268,1,167,63
16034,2,164,65
21207,1,151,55
22650,2,162,95
17576,2,174,91
17536,1,170,75
15090,1,157,50
18843,1,163,48
23152,2,174,78
19838,1,170,80
21168,2,170,86
15229,2,174,72
22823,1,168,64
22802,1,158,65
17407,2,175,68
18223,1,160,60
15347,2,165,65
14377,1,156,49
23357,1,155,47
20220,1,157,75
18907,2,174,65
19126,2,168,74
17621,1,160,52
21250,2,174,84
22514,2,168,84
20438,1,162,64
19690,1,163,63
21175,2,177,106
17344,1,163,67
22717,2,166,59
19102,1,164,80
17683,1,165,70
20490,2,170,67
19738,1,185,75
22396,2,171,75
18229,2,170,92
19581,2,178,77
20312,1,158,70
19596,1,159,85
20928,2,157,46
19762,1,167,65
15311,1,159,64
21783,1,167,97
18468,1,175,75
16831,1,158,63
21186,1,152,67
16678,2,180,123
15382,2,168,65
16541,2,167,80
15779,1,166,69
18842,1,157,85
20365,1,152,50
16227,2,185,73
21359,1,160,63
21909,1,160,68
21673,1,166,89
15466,1,165,66
14843,1,161,57
15464,1,166,58
23347,2,172,78
16165,1,158,69
17552,1,169,79
19218,1,168,86
22437,1,160,53
21179,2,168,65
16642,2,174,69
16133,1,167,76
15158,1,156,83
16883,1,162,43
21242,2,160,60
15917,1,152,50
23325,1,159,58
15864,1,152,58
22617,2,164,93
21732,1,167,76
21035,1,169,73
22707,1,156,87
16158,2,170,87
19816,1,164,68
23515,1,175,65
21050,1,169,68
21093,2,184,99
15819,2,181,117
15883,1,178,72
18969,2,173,88
20442,1,168,66
19075,2,170,82
17359,2,160,65
21747,1,167,71
15880,2,172,68
22636,2,168,70
18334,1,156,70
20172,2,172,82
19795,2,172,92
17299,1,159,67
20550,1,156,80
20291,1,177,64
21804,1,170,70
21702,1,152,102
19723,1,163,67
18412,2,170,78
23245,2,167,78
18780,1,159,69
15190,2,169,65
15291,2,180,80
21180,1,160,65
16812,1,165,68
18336,2,175,78
17544,2,168,93
16610,1,156,65
16856,2,169,71
14797,2,171,71
21994,1,160,66
20954,2,168,90
15394,1,163,49
18856,1,150,67
14703,2,173,98
20367,1,169,78
21058,1,170,63
18036,2,168,81
21901,2,160,60
21999,2,157,54
14620,2,169,68
19659,1,158,78
21785,1,156,66
16820,1,153,77
21790,2,173,102
23458,1,162,95
16134,2,160,74
16141,1,171,98
19653,2,170,77
23306,1,163,69
16097,2,173,124
22714,1,159,70
20382,1,165,71
15166,1,159,61
19745,2,168,85
14553,1,160,67
19185,1,163,67
22044,1,163,69
23153,1,176,55
18794,1,160,60
22678,2,167,81
18212,1,166,67
18978,1,169,65
19890,1,166,68
18937,1,162,97
21247,1,157,66
18054,1,165,59
21378,1,156,54
18255,2,162,65
19149,1,177,62
20430,1,155,48
16587,1,160,97
18173,1,158,78
17568,2,180,89
21837,1,163,74
22693,1,155,60
21769,1,157,51
16643,1,161,75
17597,1,164,72
22414,2,168,81
19759,2,172,80
18051,1,164,77
18889,2,167,65
19036,1,165,70
18288,1,165,69
15333,2,173,87
19817,1,144,77
20903,2,165,77
18919,2,159,50
20218,2,168,91
23371,2,168,79
22654,2,175,81
16629,2,172,108
21933,1,156,83
21184,2,169,59
15437,1,152,66
18776,1,156,80
21901,1,149,63
16248,1,158,67
21413,1,159,63
21856,1,164,54
23376,2,177,72
21840,1,171,95
21724,1,169,143
16185,1,174,78
15831,1,154,77
19132,1,158,52
19017,2,167,79
19801,1,157,79
19476,2,179,77
21115,2,169,100
20965,2,173,81
22146,1,170,60
21360,1,152,68
21230,2,158,75
19215,2,175,68
16607,1,160,97
20593,2,175,72
18270,1,154,65
18920,1,174,85
21944,2,170,89
23096,2,175,80
16646,1,169,49
22805,1,168,72
17461,1,159,74
17317,2,174,73
21345,2,164,68
15192,1,148,53
15176,2,178,93
22023,1,168,83
17397,2,177,100
23481,1,157,79
14640,2,174,72
16278,2,169,81
21263,1,165,65
21887,2,165,69
16625,1,167,57
21208,2,182,94
23424,1,158,67
18265,1,168,62
19599,1,154,71
18073,2,180,80
23231,2,176,90
21957,1,164,74
14542,1,160,59
22808,2,170,78
21968,1,168,78
18261,1,155,78
21748,1,167,68
20394,1,162,75
20968,2,165,65
18157,1,162,68
21248,1,152,77
20603,2,176,88
23102,2,174,80
18301,1,165,68
20956,1,170,68
18138,1,171,67
17683,2,178,91
21384,1,153,57
20595,1,157,60
19288,1,178,82
16541,1,174,62
21349,2,190,107
14722,2,170,69
22803,1,145,50
20562,1,164,94
15844,2,178,80
15266,2,167,70
19692,1,159,84
21483,1,165,65
19862,1,164,57
18890,1,162,90
18306,2,160,64
19715,1,171,103
19800,2,168,58
20901,1,170,70
22572,1,160,82
19688,2,164,80
18815,1,160,76
21373,1,160,82
20275,1,155,75
17540,2,170,64
21818,2,154,61
23497,1,167,59
18241,2,163,75
20530,1,170,83
22688,2,169,71
19162,2,163,70
19929,1,163,65
16042,2,166,62
14514,2,168,70
18185,2,151,63
20648,2,164,98
18123,2,164,89
21863,1,160,83
19731,1,165,58
17796,1,167,69
23115,1,143,53
19066,1,156,68
22660,1,160,61
22096,1,168,81
19821,2,160,58
20404,1,162,98
15125,2,162,67
18276,2,160,60
18413,1,151,51
17398,1,168,65
22404,1,151,78
21077,1,160,85
21222,1,152,70
14347,2,182,62
18374,2,171,69
15878,2,181,76
18159,1,152,64
17656,1,168,90
20570,1,158,73
18420,1,158,75
18789,1,166,69
19820,2,158,55
23397,1,166,75
18280,1,174,67
22639,2,170,85
16170,1,171,63
21271,2,168,74
19792,1,152,69
15275,1,158,60
18354,1,155,79
16054,2,171,98
16079,2,170,68
21947,1,170,68
15810,2,169,78
18850,1,160,92
22766,1,160,56
15281,1,159,68
16724,1,174,73
20285,2,175,63
23330,1,158,61
18455,1,165,65
21872,1,158,74
20472,1,168,75
18463,1,174,62
21821,1,165,100
17479,2,182,105
19042,1,161,64
16687,2,170,74
21468,1,168,67
19744,1,164,67
17436,1,160,80
18815,2,166,69
19519,1,160,98
19130,1,169,73
21177,1,167,90
20418,1,170,68
23219,1,161,62
18944,2,169,65
18956,1,160,74
21633,2,169,70
16870,2,170,70
22620,2,182,93
20951,2,175,74
18236,2,170,68
22679,1,158,80
22748,2,164,79
16791,2,173,72
21960,1,157,87
20168,1,163,84
14711,2,184,92
19499,1,164,99
19871,1,158,75
21947,1,157,73
14535,2,175,78
15360,1,167,69
18962,2,174,70
20174,1,159,84
16696,2,160,90
21967,2,168,69
18141,1,164,78
18379,1,160,75
20232,1,166,66
19586,1,170,70
19614,1,164,79
18936,2,170,111
16055,1,162,61
15395,1,153,48
22047,1,150,75
21684,1,160,64
19184,1,162,80
18281,1,159,99
19699,1,165,80
19934,2,172,95
16007,1,163,70
17553,1,165,100
19689,1,158,71
15493,2,168,74
22670,1,149,80
19974,2,175,68
18979,1,163,80
21270,2,174,75
18306,1,178,78
21347,2,157,61
18886,1,155,61
18132,2,168,86
22560,2,179,82
21923,2,170,86
17510,1,150,76
19785,2,174,96
18185,2,170,75
19499,1,164,65
20911,1,160,75
22567,2,168,85
21153,2,172,108
20968,1,160,69
18963,2,165,86
21953,1,156,62
21090,1,156,68
23396,1,166,80
23277,2,177,83
14500,2,182,93
15055,2,176,70
14517,1,168,67
21760,1,157,71
18351,2,164,60
22085,2,170,70
19126,1,158,78
16042,1,162,100
22506,2,162,78
19678,1,158,107
21201,1,154,70
23129,2,173,88
14584,1,162,59
22773,2,168,78
17437,2,160,85
21854,1,150,54
21509,1,177,100
21742,1,158,107
19580,2,170,68
18428,1,165,71
19153,1,159,65
18832,1,163,77
18942,2,172,75
21848,1,165,60
17578,2,175,55
19083,1,158,75
20901,2,162,76
14621,2,168,72
18100,1,156,64
21865,2,163,70
17325,1,165,115
21125,1,152,80
21267,1,155,52
19882,2,169,72
20456,1,162,72
23297,1,151,62
19558,2,175,80
21832,1,165,61
20238,1,155,73
19585,1,165,58
21120,1,157,63
23420,1,150,66
19940,2,170,70
20304,2,170,102
16876,1,161,84
20678,1,162,85
19004,1,152,100
20205,2,169,110
17592,1,153,57
18787,1,170,59
22019,1,158,83
20500,1,164,78
20529,1,160,80
22083,1,180,70
23323,1,150,69
21346,1,168,59
18140,1,158,50
20662,2,170,72
20349,1,165,126
16089,1,156,79
19510,1,159,70
21035,1,168,85
15369,1,168,62
19691,2,180,95
18252,1,160,64
16721,1,167,80
21215,2,159,71
17660,1,156,67
17537,2,182,88
17479,2,169,101
21863,1,164,59
15117,1,157,62
19994,1,160,67
18667,1,155,75
20475,2,165,83
18109,1,158,79
20334,1,165,72
21168,1,160,85
23261,1,150,69
23351,2,169,70
16873,2,160,60
20178,2,178,88
18936,1,160,73
14559,2,167,75
20281,2,173,80
17469,1,165,66
21768,2,167,60
22526,1,156,56
15779,1,158,55
20441,1,149,71
19063,1,165,64
15248,1,169,72
15226,1,158,55
14594,1,159,89
16004,1,162,69
20506,2,164,68
17489,2,168,65
19020,1,153,76
21289,1,158,67
17511,2,166,64
19617,1,154,68
20924,1,156,59
21987,1,157,72
21706,1,170,89
19592,1,164,64
22630,2,165,64
18760,1,162,54
21826,1,156,82
19977,1,165,65
19564,2,165,90
17587,2,170,80
20476,1,174,68
21201,2,168,81
15368,2,160,64
21975,2,170,102
18322,1,158,71
19148,1,158,93
17385,2,169,72
22449,2,162,59
22528,1,168,76
22613,1,174,69
17576,2,160,70
18256,1,165,59
20199,1,150,73
15465,2,180,60
22593,1,148,58
22526,1,161,89
19787,1,179,72
22321,1,161,70
20428,1,152,73
20368,2,162,86
15992,1,166,65
23325,1,166,88
23120,2,177,102
16024,1,174,65
21779,2,151,86
21056,1,165,102
21694,2,176,89
17611,1,165,91
15900,1,170,68
23343,1,151,57
18804,1,164,85
19632,1,167,78
18081,1,168,70
18397,1,160,60
19979,2,170,80
21212,2,168,73
19957,2,164,61
23209,2,169,74
20705,1,160,72
18010,1,152,76
18170,1,165,75
20377,1,160,58
23395,1,160,65
18708,1,160,67
17666,2,164,69
15596,2,178,75
23348,2,168,70
16851,1,161,89
18993,2,176,91
15540,1,159,62
19709,1,159,76
19159,1,160,70
20351,2,166,53
19038,1,156,69
23195,2,171,101
16088,1,167,117
22414,1,164,90
22481,1,155,85
20486,1,157,68
20232,2,160,95
14828,1,169,73
17342,1,157,58
20309,2,184,97
19661,1,174,110
18308,1,160,55
15433,1,160,72
16879,2,174,72
16057,1,155,67
21634,2,172,81
18252,1,151,77
21927,1,165,65
23520,1,165,66
21076,2,172,79
18935,1,159,73
16767,1,162,87
14679,1,160,55
22563,2,184,60
18425,1,159,64
18180,1,159,93
19649,1,161,64
19819,2,178,130
21865,2,178,129
20619,1,157,61
21246,1,175,75
21039,2,165,51
19829,1,170,72
21820,1,159,71
18869,1,157,91
21283,1,151,49
18086,1,161,72
19750,1,145,41
15826,1,170,69
18119,1,164,51
22127,1,159,58
20406,1,158,39
20343,2,180,82
21777,1,157,56
21892,2,178,81
20378,1,163,65
19074,1,158,56
19973,1,165,61
21059,1,155,90
19473,1,159,61
16755,2,171,78
16860,1,158,49
19109,2,178,84
14750,1,164,70
18372,2,170,80
17250,1,158,59
18253,1,185,65
20599,1,168,75
20237,2,120,80
18863,1,155,98
21199,1,160,56
18826,2,163,92
22619,1,158,91
14778,2,165,69
21248,2,173,88
15858,1,161,123
23362,1,169,67
18883,2,176,76
18464,1,150,53
23325,2,178,80
19555,2,168,70
20969,2,178,71
15233,1,159,75
21908,1,165,75
20926,1,165,65
18232,1,159,66
19246,1,160,72
21067,1,160,59
21920,1,156,85
18791,2,171,115
21083,1,165,87
20355,1,160,80
22192,2,198,58
22112,1,172,95
21214,1,158,50
21022,2,172,113
18320,1,156,85
18087,1,150,56
19916,1,154,102
16076,2,178,99
18274,1,170,65
17468,1,164,80
20486,1,162,56
18883,2,165,86
19638,1,152,58
21448,1,168,69
17549,1,165,65
21652,1,165,90
21955,2,178,93
21776,1,152,77
19805,1,163,109
20550,1,156,63
19662,1,168,78
22895,1,169,68
20511,1,164,70
20628,1,165,65
18395,1,159,59
14678,2,175,67
14703,1,155,63
21126,2,170,74
18485,1,156,85
21918,1,169,69
19163,2,164,52
18004,2,180,52
20347,1,160,109
18387,1,170,72
22619,1,162,73
18135,2,183,112
15302,1,162,66
19683,1,158,95
19477,1,159,86
21164,2,175,75
21818,1,158,60
19835,2,182,92
20572,1,159,105
21257,2,166,68
20490,2,158,76
14512,1,161,97
15349,1,158,64
22021,1,167,74
22472,1,154,89
20469,2,174,85
20487,1,166,70
18380,2,173,71
14480,1,165,77
21182,1,167,70
21106,1,165,93
20516,1,161,79
21994,1,163,59
18014,2,173,88
17346,2,173,77
19251,1,165,63
19513,1,157,62
22637,1,150,80
19738,1,160,61
23151,1,166,85
19609,2,172,81
19051,2,166,75
19954,2,163,67
19577,2,171,81
22765,1,172,68
14703,2,176,79
14690,2,175,100
20268,2,169,74
23494,1,169,87
20475,1,157,71
23438,2,165,81
18989,1,147,51
22579,1,164,105
17054,1,165,61
15387,2,170,65
17572,2,179,68
20606,1,157,67
16644,1,162,78
21185,2,179,88
18966,2,168,76
14679,1,166,58
17492,2,163,80
21365,2,166,72
23424,2,163,70
23251,1,179,76
22489,2,170,88
19647,1,180,76
18391,2,175,63
18345,1,164,70
18318,1,165,56
15304,2,169,72
19908,2,167,64
22557,2,176,89
23256,2,168,75
20652,1,156,65
20982,1,158,87
21870,1,159,62
18199,1,155,72
15296,1,164,105
17994,2,163,82
22746,1,161,60
22017,1,150,76
23339,1,154,62
16154,1,168,71
21928,1,158,74
22011,1,157,97
15477,2,156,73
16153,1,160,56
16527,1,147,45
19457,2,162,56
15954,2,173,83
20879,1,156,41
21851,1,152,86
21573,2,166,75
17650,2,172,84
18277,1,164,64
21204,2,172,75
21716,1,157,78
21843,1,166,82
18966,1,170,57
21426,2,167,68
22796,1,155,70
22639,1,158,99
14625,1,159,55
20318,1,155,54
21061,2,175,82
19151,2,167,92
21905,1,161,62
20651,2,175,75
22807,1,167,65
19871,2,168,74
19722,2,162,64
17570,1,170,100
14686,1,160,60
19578,1,185,75
19812,2,166,78
23350,1,152,75
21073,1,165,81
15983,1,162,81
20486,2,173,68
21168,1,157,64
16098,1,162,62
18882,1,161,65
18494,1,165,68
19575,1,157,69
18895,1,164,74
15350,2,176,84
15374,1,164,71
19066,1,156,76
21486,1,160,120
16902,1,163,59
21238,1,155,83
15900,1,164,80
20321,2,167,77
18124,2,183,84
19114,1,166,76
